Country,Series,Date,Value
Kuwait,Total Confirmed Cases,5/14/2020,11975
Kuwait,Total Confirmed Cases,5/15/2020,12860
Kuwait,Total Confirmed Cases,5/16/2020,13802
Kuwait,Total Confirmed Cases,5/17/2020,14850
Kuwait,Total Confirmed Cases,5/18/2020,15691
Kuwait,Total Confirmed Cases,5/19/2020,16764
Kuwait,Total Confirmed Cases,5/20/2020,17568
Kuwait,Total Confirmed Cases,5/21/2020,18609
Kuwait,Total Confirmed Cases,5/22/2020,19564
Kuwait,Total Confirmed Cases,5/23/2020,20464
Kuwait,Total Confirmed Cases,5/24/2020,21302
Kuwait,Total Confirmed Cases,5/25/2020,21967
Kuwait,Total Confirmed Cases,5/26/2020,22575
Kuwait,Total Confirmed Cases,5/27/2020,23267
Kuwait,Total Confirmed Cases,5/28/2020,24112
Kuwait,Total Confirmed Cases,5/29/2020,25184
Kuwait,Total Confirmed Cases,5/30/2020,26192
Kuwait,Total Confirmed Cases,5/31/2020,27043
Kuwait,Total Confirmed Cases,6/1/2020,27762
Kuwait,Total Confirmed Cases,6/2/2020,28649
Kuwait,Total Confirmed Cases,6/3/2020,29359
Kuwait,Total Confirmed Cases,6/4/2020,29921
Kuwait,Total Confirmed Cases,6/5/2020,30644
Kuwait,Total Confirmed Cases,6/6/2020,31131
Kuwait,Total Confirmed Cases,6/7/2020,31848
Kuwait,Total Confirmed Cases,6/8/2020,32510
Kuwait,Total Confirmed Cases,6/9/2020,33140
Kuwait,Total Confirmed Cases,6/10/2020,33823
Kuwait,Total Confirmed Cases,6/11/2020,34432
Kuwait,Total Confirmed Cases,6/12/2020,34952
Kuwait,Total Confirmed Cases,6/13/2020,35466
Kuwait,Total Confirmed Cases,6/14/2020,35920
Kuwait,Total Confirmed Cases,6/15/2020,36431
Kuwait,Total Confirmed Cases,6/16/2020,36958
Kuwait,Total Confirmed Cases,6/17/2020,37533
Kuwait,Total Confirmed Cases,6/18/2020,38074
Kuwait,Total Confirmed Cases,6/19/2020,38678
Kuwait,Total Confirmed Cases,6/20/2020,39145
Kuwait,Total Confirmed Cases,6/21/2020,39650
Kuwait,Total Confirmed Cases,6/22/2020,40291
Kuwait,Total Confirmed Cases,6/23/2020,41033
Kuwait,Total Confirmed Cases,6/24/2020,41879
Kuwait,Total Confirmed Cases,6/25/2020,42788
Kuwait,Total Confirmed Cases,6/26/2020,43703
Kuwait,Total Confirmed Cases,6/27/2020,44391
Kuwait,Total Confirmed Cases,6/28/2020,44942
Kuwait,Total Confirmed Cases,6/29/2020,45524
Kuwait,Total Confirmed Cases,6/30/2020,46195
Kuwait,Total Confirmed Cases,7/1/2020,46940
Kuwait,Total Confirmed Cases,7/2/2020,47859
Kuwait,Total Confirmed Cases,7/3/2020,48672
Kuwait,Total Confirmed Cases,7/4/2020,49303
Kuwait,Total Confirmed Cases,7/5/2020,49941
Kuwait,Total Confirmed Cases,7/6/2020,50644
Kuwait,Total Confirmed Cases,7/7/2020,51245
Kuwait,Total Confirmed Cases,7/8/2020,52007
Kuwait,Total Confirmed Cases,7/9/2020,52840
Kuwait,Total Confirmed Cases,7/10/2020,53580
Kuwait,Total Confirmed Cases,7/11/2020,54058
Kuwait,Total Confirmed Cases,7/12/2020,54894
Kuwait,Total Confirmed Cases,7/13/2020,55508
Kuwait,Total Confirmed Cases,7/14/2020,56174
Kuwait,Total Confirmed Cases,7/15/2020,56877
Kuwait,Total Confirmed Cases,7/16/2020,57668
Kuwait,Total Confirmed Cases,7/17/2020,58221
Kuwait,Total Confirmed Cases,7/18/2020,58904
Kuwait,Total Confirmed Cases,7/19/2020,59204
Kuwait,Total Confirmed Cases,7/20/2020,59763
Kuwait,Total Confirmed Cases,7/21/2020,60434
Kuwait,Total Confirmed Cases,7/22/2020,61185
Kuwait,Total Confirmed Cases,7/23/2020,61872
Kuwait,Total Confirmed Cases,7/24/2020,62625
Kuwait,Total Confirmed Cases,7/25/2020,63309
Kuwait,Total Confirmed Cases,7/26/2020,63773
Kuwait,Total Confirmed Cases,7/27/2020,64379
Kuwait,Total Confirmed Cases,7/28/2020,65149
Kuwait,Total Confirmed Cases,7/29/2020,65903
Kuwait,Total Confirmed Cases,7/30/2020,66529
Kuwait,Total Confirmed Cases,7/31/2020,66957
Kuwait,Total Confirmed Cases,8/1/2020,67448
Kuwait,Total Confirmed Cases,8/2/2020,67911
Kuwait,Total Confirmed Cases,8/3/2020,68299
Kuwait,Total Confirmed Cases,8/4/2020,68774
Kuwait,Total Confirmed Cases,8/5/2020,69425
Kuwait,Total Confirmed Cases,8/6/2020,70045
Kuwait,Total Confirmed Cases,8/7/2020,70727
Kuwait,Total Confirmed Cases,8/8/2020,71199
Kuwait,Total Confirmed Cases,8/9/2020,71713
Kuwait,Total Confirmed Cases,8/10/2020,72400
Kuwait,Total Confirmed Cases,8/11/2020,73068
Kuwait,Total Confirmed Cases,8/12/2020,73785
Kuwait,Total Confirmed Cases,8/13/2020,74486
Kuwait,Total Confirmed Cases,8/14/2020,75185
Kuwait,Total Confirmed Cases,8/15/2020,75697
Kuwait,Total Confirmed Cases,8/16/2020,76205
Kuwait,Total Confirmed Cases,8/17/2020,76827
Kuwait,Total Confirmed Cases,8/18/2020,77470
Kuwait,Total Confirmed Cases,8/19/2020,78145
Kuwait,Total Confirmed Cases,8/20/2020,78767
Kuwait,Total Confirmed Cases,8/21/2020,79269
Kuwait,Total Confirmed Cases,8/22/2020,79957
Kuwait,Total Confirmed Cases,8/23/2020,80528
Kuwait,Total Confirmed Cases,8/24/2020,80960
Kuwait,Total Confirmed Cases,8/25/2020,81573
Kuwait,Total Confirmed Cases,8/26/2020,82271
Kuwait,Total Confirmed Cases,8/27/2020,82945
Kuwait,Total Confirmed Cases,8/28/2020,83578
Kuwait,Total Confirmed Cases,8/29/2020,84224
Kuwait,Total Confirmed Cases,8/30/2020,84636
Kuwait,Total Confirmed Cases,8/31/2020,85109
Kuwait,Total Confirmed Cases,9/1/2020,85811
Kuwait,Total Confirmed Cases,9/2/2020,86478
Kuwait,Total Confirmed Cases,9/3/2020,87378
Kuwait,Total Confirmed Cases,9/4/2020,88243
Kuwait,Total Confirmed Cases,9/5/2020,88963
Kuwait,Total Confirmed Cases,9/6/2020,89582
Kuwait,Total Confirmed Cases,9/7/2020,90387
Kuwait,Total Confirmed Cases,9/8/2020,91244
Kuwait,Total Confirmed Cases,9/9/2020,92082
Kuwait,Total Confirmed Cases,9/10/2020,92822
Kuwait,Total Confirmed Cases,9/11/2020,93475
Kuwait,Total Confirmed Cases,9/12/2020,94211
Kuwait,Total Confirmed Cases,9/13/2020,94764
Kuwait,Total Confirmed Cases,9/14/2020,95472
Kuwait,Total Confirmed Cases,9/15/2020,96301
Kuwait,Total Confirmed Cases,9/16/2020,96999
Kuwait,Total Confirmed Cases,9/17/2020,97824
Kuwait,Total Confirmed Cases,9/18/2020,98528
Kuwait,Total Confirmed Cases,9/19/2020,99049
Kuwait,Total Confirmed Cases,9/20/2020,99434
Kuwait,Total Confirmed Cases,9/21/2020,99964
Kuwait,Total Confirmed Cases,9/22/2020,100683
Kuwait,Total Confirmed Cases,9/23/2020,101299
Kuwait,Total Confirmed Cases,9/24/2020,101851
Kuwait,Total Confirmed Cases,9/25/2020,102441
Kuwait,Total Confirmed Cases,9/26/2020,103199
Kuwait,Total Confirmed Cases,9/27/2020,103544
Kuwait,Total Confirmed Cases,9/28/2020,103981
Kuwait,Total Confirmed Cases,9/29/2020,104568
Kuwait,Total Confirmed Cases,9/30/2020,105182
Kuwait,Total Confirmed Cases,10/1/2020,105676
Kuwait,Total Confirmed Cases,10/2/2020,106087
Kuwait,Total Confirmed Cases,10/3/2020,106458
Kuwait,Total Confirmed Cases,10/4/2020,107025
Kuwait,Total Confirmed Cases,10/5/2020,107592
Kuwait,Total Confirmed Cases,10/6/2020,108268
Kuwait,Total Confirmed Cases,10/7/2020,108743
Kuwait,Total Confirmed Cases,10/8/2020,109441
Kuwait,Total Confirmed Cases,10/9/2020,110076
Kuwait,Total Confirmed Cases,10/10/2020,110568
Kuwait,Total Confirmed Cases,10/11/2020,111116
Kuwait,Total Confirmed Cases,10/12/2020,111893
Kuwait,Total Confirmed Cases,10/13/2020,112737
Kuwait,Total Confirmed Cases,10/14/2020,113269
Kuwait,Total Confirmed Cases,10/15/2020,114015
Kuwait,Total Confirmed Cases,10/16/2020,114744
Kuwait,Total Confirmed Cases,10/17/2020,115483
Kuwait,Total Confirmed Cases,10/18/2020,116146
Kuwait,Total Confirmed Cases,10/19/2020,116832
Kuwait,Total Confirmed Cases,10/20/2020,117718
Kuwait,Total Confirmed Cases,10/21/2020,118531
Kuwait,Total Confirmed Cases,10/22/2020,119420
Kuwait,Total Confirmed Cases,10/23/2020,120232
Kuwait,Total Confirmed Cases,10/24/2020,120927
Kuwait,Total Confirmed Cases,10/25/2020,121635
Kuwait,Total Confirmed Cases,10/26/2020,122317
Kuwait,Total Confirmed Cases,10/27/2020,123092
Kuwait,Total Confirmed Cases,10/28/2020,123906
Kuwait,Total Confirmed Cases,10/29/2020,124666
Kuwait,Total Confirmed Cases,10/30/2020,125337
Kuwait,Total Confirmed Cases,10/31/2020,125926
Kuwait,Total Confirmed Cases,11/1/2020,126534
Kuwait,Total Confirmed Cases,11/2/2020,127293
Kuwait,Total Confirmed Cases,11/3/2020,128080
Kuwait,Total Confirmed Cases,11/4/2020,128843
Kuwait,Total Confirmed Cases,11/5/2020,129638
Kuwait,Total Confirmed Cases,11/6/2020,130463
Kuwait,Total Confirmed Cases,11/7/2020,131205
Kuwait,Total Confirmed Cases,11/8/2020,131743
Kuwait,Total Confirmed Cases,11/9/2020,132478
Kuwait,Total Confirmed Cases,11/10/2020,133381
Kuwait,Total Confirmed Cases,11/11/2020,134159
Kuwait,Total Confirmed Cases,11/12/2020,134932
Kuwait,Total Confirmed Cases,11/13/2020,135650
Kuwait,Total Confirmed Cases,11/14/2020,136341
Kuwait,Total Confirmed Cases,11/15/2020,136840
Kuwait,Total Confirmed Cases,11/16/2020,137329
Kuwait,Total Confirmed Cases,11/17/2020,137885
Kuwait,Total Confirmed Cases,11/18/2020,138337
Kuwait,Total Confirmed Cases,11/19/2020,138822
Kuwait,Total Confirmed Cases,11/20/2020,139308
Kuwait,Total Confirmed Cases,11/21/2020,139734
Kuwait,Total Confirmed Cases,11/22/2020,140056
Kuwait,Total Confirmed Cases,11/23/2020,140393
Kuwait,Total Confirmed Cases,11/24/2020,140795
Kuwait,Total Confirmed Cases,11/25/2020,141217
Kuwait,Total Confirmed Cases,11/26/2020,141547
Kuwait,Total Confirmed Cases,11/27/2020,141876
Kuwait,Total Confirmed Cases,11/28/2020,142195
Kuwait,Total Confirmed Cases,11/29/2020,142426
Kuwait,Total Confirmed Cases,11/30/2020,142635
Kuwait,Total Confirmed Cases,12/1/2020,142992
Kuwait,Total Confirmed Cases,12/2/2020,143260
Kuwait,Total Confirmed Cases,12/3/2020,143574
Kuwait,Total Confirmed Cases,12/4/2020,143917
Kuwait,Total Confirmed Cases,12/5/2020,144164
Kuwait,Total Confirmed Cases,12/6/2020,144369
Kuwait,Total Confirmed Cases,12/7/2020,144599
Kuwait,Total Confirmed Cases,12/8/2020,144900
Kuwait,Total Confirmed Cases,12/9/2020,145204
Kuwait,Total Confirmed Cases,12/10/2020,145495
Kuwait,Total Confirmed Cases,12/11/2020,145789
Kuwait,Total Confirmed Cases,12/12/2020,146044
Kuwait,Total Confirmed Cases,12/13/2020,146218
Kuwait,Total Confirmed Cases,12/14/2020,146449
Kuwait,Total Confirmed Cases,12/15/2020,146710
Kuwait,Total Confirmed Cases,12/16/2020,146971
Kuwait,Total Confirmed Cases,12/17/2020,147192
Kuwait,Total Confirmed Cases,12/18/2020,147531
Kuwait,Total Confirmed Cases,12/19/2020,147775
Kuwait,Total Confirmed Cases,12/20/2020,147979
Kuwait,Total Confirmed Cases,12/21/2020,148209
Kuwait,Total Confirmed Cases,12/22/2020,148507
Kuwait,Total Confirmed Cases,12/23/2020,148773
Kuwait,Total Confirmed Cases,12/24/2020,149017
Kuwait,Total Confirmed Cases,12/25/2020,149277
Kuwait,Total Confirmed Cases,12/26/2020,149449
Kuwait,Total Confirmed Cases,12/27/2020,149653
Kuwait,Total Confirmed Cases,12/28/2020,149857
Kuwait,Total Confirmed Cases,12/29/2020,150093
Kuwait,Total Confirmed Cases,12/30/2020,150298
Kuwait,Total Confirmed Cases,12/31/2020,150584
Kuwait,Total Confirmed Cases,1/1/2021,150869
Kuwait,Total Confirmed Cases,1/2/2021,151074
Kuwait,Total Confirmed Cases,1/3/2021,151343
Kuwait,Total Confirmed Cases,1/4/2021,151715
Kuwait,Total Confirmed Cases,1/5/2021,152027
Kuwait,Total Confirmed Cases,1/6/2021,152438
Kuwait,Total Confirmed Cases,1/7/2021,152978
Kuwait,Total Confirmed Cases,1/8/2021,153473
Kuwait,Total Confirmed Cases,1/9/2021,153900
Kuwait,Total Confirmed Cases,1/10/2021,154314
Kuwait,Total Confirmed Cases,1/11/2021,154841
Kuwait,Total Confirmed Cases,1/12/2021,155335
Kuwait,Total Confirmed Cases,1/13/2021,155874
Kuwait,Total Confirmed Cases,1/14/2021,156434
Kuwait,Total Confirmed Cases,1/15/2021,156964
Kuwait,Total Confirmed Cases,1/16/2021,157399
Kuwait,Total Confirmed Cases,1/17/2021,157777
Kuwait,Total Confirmed Cases,1/18/2021,158244
Kuwait,Total Confirmed Cases,1/19/2021,158822
Kuwait,Total Confirmed Cases,1/20/2021,159264
Kuwait,Total Confirmed Cases,1/21/2021,159834
Kuwait,Total Confirmed Cases,1/22/2021,160367
Kuwait,Total Confirmed Cases,1/23/2021,160901
Kuwait,Total Confirmed Cases,1/24/2021,161285
Kuwait,Total Confirmed Cases,1/25/2021,161777
Kuwait,Total Confirmed Cases,1/26/2021,162282
Kuwait,Total Confirmed Cases,1/27/2021,162862
Kuwait,Total Confirmed Cases,1/28/2021,163450
Kuwait,Total Confirmed Cases,1/29/2021,164108
Kuwait,Total Confirmed Cases,1/30/2021,164622
Kuwait,Total Confirmed Cases,1/31/2021,165257
Kuwait,Total Confirmed Cases,2/1/2021,165843
Kuwait,Total Confirmed Cases,2/2/2021,166654
Kuwait,Total Confirmed Cases,2/3/2021,167410
Kuwait,Total Confirmed Cases,2/4/2021,168250
Kuwait,Total Confirmed Cases,2/5/2021,169190
Kuwait,Total Confirmed Cases,2/6/2021,170036
Kuwait,Total Confirmed Cases,2/7/2021,170998
Kuwait,Total Confirmed Cases,2/8/2021,171994
Kuwait,Total Confirmed Cases,2/9/2021,172996
Kuwait,Total Confirmed Cases,2/10/2021,173983
Kuwait,Total Confirmed Cases,2/11/2021,175031
Kuwait,Total Confirmed Cases,2/12/2021,176052
Kuwait,Total Confirmed Cases,2/13/2021,176903
Kuwait,Total Confirmed Cases,2/14/2021,177701
Kuwait,Total Confirmed Cases,2/15/2021,178524
Kuwait,Total Confirmed Cases,2/16/2021,179488
Kuwait,Total Confirmed Cases,2/17/2021,180505
Kuwait,Total Confirmed Cases,2/18/2021,181484
Kuwait,Total Confirmed Cases,2/19/2021,182460
Kuwait,Total Confirmed Cases,2/20/2021,183322
Kuwait,Total Confirmed Cases,2/21/2021,184090
Kuwait,Total Confirmed Cases,2/22/2021,184989
Kuwait,Total Confirmed Cases,2/23/2021,186004
Kuwait,Total Confirmed Cases,2/24/2021,187005
Kuwait,Total Confirmed Cases,2/25/2021,188024
Kuwait,Total Confirmed Cases,2/26/2021,189046
Kuwait,Total Confirmed Cases,2/27/2021,189890
Kuwait,Total Confirmed Cases,2/28/2021,190852
Kuwait,Total Confirmed Cases,3/1/2021,192031
Kuwait,Total Confirmed Cases,3/2/2021,193372
Kuwait,Total Confirmed Cases,3/3/2021,194781
Kuwait,Total Confirmed Cases,3/4/2021,196497
Kuwait,Total Confirmed Cases,3/5/2021,198110
Kuwait,Total Confirmed Cases,3/6/2021,199428
Kuwait,Total Confirmed Cases,3/7/2021,200572
Kuwait,Total Confirmed Cases,3/8/2021,201898
Kuwait,Total Confirmed Cases,3/9/2021,203055
Kuwait,Total Confirmed Cases,3/10/2021,204388
Kuwait,Total Confirmed Cases,3/11/2021,205893
Kuwait,Total Confirmed Cases,3/12/2021,207249
Kuwait,Total Confirmed Cases,3/13/2021,208460
Kuwait,Total Confirmed Cases,3/14/2021,209523
Oman,Total Confirmed Cases,1/25/2020,
Oman,Total Confirmed Cases,1/26/2020,
Oman,Total Confirmed Cases,1/27/2020,
Oman,Total Confirmed Cases,1/28/2020,
Oman,Total Confirmed Cases,1/29/2020,
Oman,Total Confirmed Cases,1/30/2020,
Oman,Total Confirmed Cases,1/31/2020,
Oman,Total Confirmed Cases,2/1/2020,
Oman,Total Confirmed Cases,2/2/2020,
Oman,Total Confirmed Cases,2/3/2020,
Oman,Total Confirmed Cases,2/4/2020,
Oman,Total Confirmed Cases,2/5/2020,
Oman,Total Confirmed Cases,2/6/2020,
Oman,Total Confirmed Cases,2/7/2020,
Oman,Total Confirmed Cases,2/8/2020,
Oman,Total Confirmed Cases,2/9/2020,
Oman,Total Confirmed Cases,2/10/2020,
Oman,Total Confirmed Cases,2/11/2020,
Oman,Total Confirmed Cases,2/12/2020,
Oman,Total Confirmed Cases,2/13/2020,
Oman,Total Confirmed Cases,2/14/2020,
Oman,Total Confirmed Cases,2/15/2020,
Oman,Total Confirmed Cases,2/16/2020,
Oman,Total Confirmed Cases,2/17/2020,
Oman,Total Confirmed Cases,2/18/2020,
Oman,Total Confirmed Cases,2/19/2020,
Oman,Total Confirmed Cases,2/20/2020,
Oman,Total Confirmed Cases,2/21/2020,
Oman,Total Confirmed Cases,2/22/2020,
Oman,Total Confirmed Cases,2/23/2020,
Oman,Total Confirmed Cases,2/24/2020,2
Oman,Total Confirmed Cases,2/25/2020,2
Oman,Total Confirmed Cases,2/26/2020,4
Oman,Total Confirmed Cases,2/27/2020,4
Oman,Total Confirmed Cases,2/28/2020,4
Oman,Total Confirmed Cases,2/29/2020,6
Oman,Total Confirmed Cases,3/1/2020,7
Oman,Total Confirmed Cases,3/2/2020,7
Oman,Total Confirmed Cases,3/3/2020,15
Oman,Total Confirmed Cases,3/4/2020,16
Oman,Total Confirmed Cases,3/5/2020,16
Oman,Total Confirmed Cases,3/6/2020,16
Oman,Total Confirmed Cases,3/7/2020,16
Oman,Total Confirmed Cases,3/8/2020,18
Oman,Total Confirmed Cases,3/9/2020,18
Oman,Total Confirmed Cases,3/10/2020,18
Oman,Total Confirmed Cases,3/11/2020,18
Oman,Total Confirmed Cases,3/12/2020,20
Oman,Total Confirmed Cases,3/13/2020,20
Oman,Total Confirmed Cases,3/14/2020,20
Oman,Total Confirmed Cases,3/15/2020,22
Oman,Total Confirmed Cases,3/16/2020,24
Oman,Total Confirmed Cases,3/17/2020,33
Oman,Total Confirmed Cases,3/18/2020,39
Oman,Total Confirmed Cases,3/19/2020,48
Oman,Total Confirmed Cases,3/20/2020,48
Oman,Total Confirmed Cases,3/21/2020,52
Oman,Total Confirmed Cases,3/22/2020,55
Oman,Total Confirmed Cases,3/23/2020,66
Oman,Total Confirmed Cases,3/24/2020,84
Oman,Total Confirmed Cases,3/25/2020,99
Oman,Total Confirmed Cases,3/26/2020,109
Oman,Total Confirmed Cases,3/27/2020,131
Oman,Total Confirmed Cases,3/28/2020,152
Oman,Total Confirmed Cases,3/29/2020,167
Oman,Total Confirmed Cases,3/30/2020,179
Oman,Total Confirmed Cases,3/31/2020,192
Oman,Total Confirmed Cases,4/1/2020,210
Oman,Total Confirmed Cases,4/2/2020,231
Oman,Total Confirmed Cases,4/3/2020,252
Oman,Total Confirmed Cases,4/4/2020,277
Oman,Total Confirmed Cases,4/5/2020,298
Oman,Total Confirmed Cases,4/6/2020,331
Oman,Total Confirmed Cases,4/7/2020,371
Oman,Total Confirmed Cases,4/8/2020,419
Oman,Total Confirmed Cases,4/9/2020,457
Oman,Total Confirmed Cases,4/10/2020,484
Oman,Total Confirmed Cases,4/11/2020,546
Oman,Total Confirmed Cases,4/12/2020,599
Oman,Total Confirmed Cases,4/13/2020,727
Oman,Total Confirmed Cases,4/14/2020,813
Oman,Total Confirmed Cases,4/15/2020,910
Oman,Total Confirmed Cases,4/16/2020,1019
Oman,Total Confirmed Cases,4/17/2020,1069
Oman,Total Confirmed Cases,4/18/2020,1180
Oman,Total Confirmed Cases,4/19/2020,1266
Oman,Total Confirmed Cases,4/20/2020,1410
Oman,Total Confirmed Cases,4/21/2020,1508
Oman,Total Confirmed Cases,4/22/2020,1614
Oman,Total Confirmed Cases,4/23/2020,1716
Oman,Total Confirmed Cases,4/24/2020,1790
Oman,Total Confirmed Cases,4/25/2020,1905
Oman,Total Confirmed Cases,4/26/2020,1998
Oman,Total Confirmed Cases,4/27/2020,2049
Oman,Total Confirmed Cases,4/28/2020,2131
Oman,Total Confirmed Cases,4/29/2020,2274
Oman,Total Confirmed Cases,4/30/2020,2348
Oman,Total Confirmed Cases,5/1/2020,2447
Oman,Total Confirmed Cases,5/2/2020,2483
Oman,Total Confirmed Cases,5/3/2020,2568
Oman,Total Confirmed Cases,5/4/2020,2637
Oman,Total Confirmed Cases,5/5/2020,2735
Oman,Total Confirmed Cases,5/6/2020,2903
Oman,Total Confirmed Cases,5/7/2020,2958
Oman,Total Confirmed Cases,5/8/2020,3112
Oman,Total Confirmed Cases,5/9/2020,3224
Oman,Total Confirmed Cases,5/10/2020,3399
Oman,Total Confirmed Cases,5/11/2020,3573
Oman,Total Confirmed Cases,5/12/2020,3721
Oman,Total Confirmed Cases,5/13/2020,4019
Oman,Total Confirmed Cases,5/14/2020,4341
Oman,Total Confirmed Cases,5/15/2020,4625
Oman,Total Confirmed Cases,5/16/2020,5029
Oman,Total Confirmed Cases,5/17/2020,5186
Oman,Total Confirmed Cases,5/18/2020,5379
Oman,Total Confirmed Cases,5/19/2020,5671
Oman,Total Confirmed Cases,5/20/2020,6043
Oman,Total Confirmed Cases,5/21/2020,6370
Oman,Total Confirmed Cases,5/22/2020,6794
Oman,Total Confirmed Cases,5/23/2020,7257
Oman,Total Confirmed Cases,5/24/2020,7770
Oman,Total Confirmed Cases,5/25/2020,7810
Oman,Total Confirmed Cases,5/26/2020,8118
Oman,Total Confirmed Cases,5/27/2020,8373
Oman,Total Confirmed Cases,5/28/2020,9009
Oman,Total Confirmed Cases,5/29/2020,9820
Oman,Total Confirmed Cases,5/30/2020,10423
Oman,Total Confirmed Cases,5/31/2020,11437
Oman,Total Confirmed Cases,6/1/2020,12223
Oman,Total Confirmed Cases,6/2/2020,12800
Oman,Total Confirmed Cases,6/3/2020,13538
Oman,Total Confirmed Cases,6/4/2020,14316
Oman,Total Confirmed Cases,6/5/2020,15086
Oman,Total Confirmed Cases,6/6/2020,16016
Oman,Total Confirmed Cases,6/7/2020,16882
Oman,Total Confirmed Cases,6/8/2020,17486
Oman,Total Confirmed Cases,6/9/2020,18198
Oman,Total Confirmed Cases,6/10/2020,18887
Oman,Total Confirmed Cases,6/11/2020,19954
Oman,Total Confirmed Cases,6/12/2020,21071
Oman,Total Confirmed Cases,6/13/2020,22077
Oman,Total Confirmed Cases,6/14/2020,23481
Oman,Total Confirmed Cases,6/15/2020,24524
Oman,Total Confirmed Cases,6/16/2020,25269
Oman,Total Confirmed Cases,6/17/2020,26079
Oman,Total Confirmed Cases,6/18/2020,26818
Oman,Total Confirmed Cases,6/19/2020,27670
Oman,Total Confirmed Cases,6/20/2020,28566
Oman,Total Confirmed Cases,6/21/2020,29471
Oman,Total Confirmed Cases,6/22/2020,31076
Oman,Total Confirmed Cases,6/23/2020,32394
Oman,Total Confirmed Cases,6/24/2020,33536
Oman,Total Confirmed Cases,6/25/2020,34902
Oman,Total Confirmed Cases,6/26/2020,36034
Oman,Total Confirmed Cases,6/27/2020,36953
Oman,Total Confirmed Cases,6/28/2020,38150
Oman,Total Confirmed Cases,6/29/2020,39060
Oman,Total Confirmed Cases,6/30/2020,40070
Oman,Total Confirmed Cases,7/1/2020,41194
Oman,Total Confirmed Cases,7/2/2020,42555
Oman,Total Confirmed Cases,7/3/2020,43929
Oman,Total Confirmed Cases,7/4/2020,45106
Oman,Total Confirmed Cases,7/5/2020,46178
Oman,Total Confirmed Cases,7/6/2020,47735
Oman,Total Confirmed Cases,7/7/2020,48997
Oman,Total Confirmed Cases,7/8/2020,50207
Oman,Total Confirmed Cases,7/9/2020,51725
Oman,Total Confirmed Cases,7/10/2020,53614
Oman,Total Confirmed Cases,7/11/2020,54697
Oman,Total Confirmed Cases,7/12/2020,56015
Oman,Total Confirmed Cases,7/13/2020,58179
Oman,Total Confirmed Cases,7/14/2020,59568
Oman,Total Confirmed Cases,7/15/2020,61247
Oman,Total Confirmed Cases,7/16/2020,62574
Oman,Total Confirmed Cases,7/17/2020,64193
Oman,Total Confirmed Cases,7/18/2020,65504
Oman,Total Confirmed Cases,7/19/2020,66661
Oman,Total Confirmed Cases,7/20/2020,68400
Oman,Total Confirmed Cases,7/21/2020,69887
Oman,Total Confirmed Cases,7/22/2020,71547
Oman,Total Confirmed Cases,7/23/2020,72646
Oman,Total Confirmed Cases,7/24/2020,73791
Oman,Total Confirmed Cases,7/25/2020,74858
Oman,Total Confirmed Cases,7/26/2020,76005
Oman,Total Confirmed Cases,7/27/2020,77058
Oman,Total Confirmed Cases,7/28/2020,77904
Oman,Total Confirmed Cases,7/29/2020,78569
Oman,Total Confirmed Cases,7/30/2020,79159
